ID,X,Y,Z
101531,586338.852,4474714.936,3.357
101532,586339.687,4474714.952,3.465
101533,586340.493,4474714.941,3.497
101534,586341.012,4474714.914,3.599
101535,586341.85,4474715.011,3.602
101536,586342.582,4474714.982,3.622
101537,586343.397,4474715.035,3.603
101538,586344.185,4474715.174,3.545
101539,586345.028,4474715.419,3.442
101540,586346.014,4474715.652,3.394
101541,586347.001,4474715.877,3.38
101542,586347.957,4474716.089,3.347
101543,586348.839,4474716.38,3.296
101544,586349.738,4474716.76,3.268
101545,586350.607,4474717.154,3.245
101546,586351.38,4474717.342,3.204
101547,586352.212,4474717.524,3.185
101548,586353.046,4474717.75,3.171
101549,586353.864,4474717.907,3.174
101550,586354.635,4474717.991,3.148
101551,586355.473,4474717.988,3.173
101552,586356.322,4474717.891,3.22
101553,586357.313,4474717.737,3.201
101554,586358.245,4474717.693,3.146
101555,586359.166,4474717.714,3.096
101556,586360.137,4474717.678,3.031
101557,586361.008,4474717.847,2.966
101558,586361.998,4474717.854,2.942
101559,586363.049,4474717.96,2.9
101560,586364.037,4474718.034,2.898
101561,586365.069,4474718.174,2.838
101562,586365.962,4474718.289,2.796
101563,586366.869,4474718.432,2.792
101564,586367.777,4474718.456,2.799
101565,586368.679,4474718.629,2.77
101566,586369.673,4474718.698,2.742
101567,586370.297,4474718.731,2.724
101568,586370.645,4474718.625,2.719
101569,586371.147,4474718.784,2.706
101570,586372.003,4474718.854,2.695
101571,586372.874,4474718.896,2.671
101572,586373.687,4474719.046,2.653
101573,586374.642,4474719.245,2.648
101574,586375.522,4474719.428,2.636
101575,586376.436,4474719.536,2.629
101576,586377.329,4474719.819,2.612
101577,586379.614,4474720.578,2.554
101578,586379.615,4474720.581,2.552
101579,586379.633,4474720.569,2.501
101580,586379.633,4474720.576,2.506
101581,586379.631,4474720.582,2.503
101582,586379.633,4474720.601,2.506
101583,586379.63,4474720.567,2.508
101584,586379.633,4474720.562,2.509
101585,586379.631,4474720.563,2.508
101586,586379.637,4474720.561,2.519
101587,586379.631,4474720.586,2.512
101588,586379.651,4474720.537,2.519
101589,586379.669,4474720.517,2.521
101590,586379.682,4474720.497,2.519
101591,586380.118,4474720.624,2.522
101592,586380.815,4474720.753,2.537
101593,586381.469,4474720.769,2.562
101594,586382.131,4474720.673,2.61
101595,586382.746,4474720.715,2.731
101596,586383.385,4474720.609,2.687
101597,586384.18,4474720.631,2.738
101598,586385.092,4474720.754,2.673
101599,586385.998,4474720.856,2.583
101600,586386.873,4474720.998,2.452
101601,586389.356,4474721.863,2.211
101602,586389.342,4474721.827,2.161
101603,586389.332,4474721.816,2.172
101604,586389.328,4474721.831,2.193
101605,586389.333,4474721.82,2.195
101606,586389.336,4474721.818,2.202
101607,586389.429,4474721.805,2.2
101608,586390.022,4474721.882,2.155
101609,586390.932,4474721.991,2.074
101610,586391.794,4474722.097,2.038
101611,586392.673,4474722.187,1.982
101612,586393.566,4474722.283,1.961
101613,586394.52,4474722.384,1.964
101614,586395.481,4474722.397,1.954
101615,586396.4,4474722.431,1.936
101616,586397.371,4474722.457,1.964
101617,586398.322,4474722.471,1.949
101618,586399.214,4474722.496,1.986
101619,586400.157,4474722.576,1.98
101620,586401.041,4474722.688,1.989
101621,586401.968,4474722.866,1.995
101622,586402.797,4474722.966,2.045
101623,586403.659,4474723.153,2.022
101624,586404.447,4474723.38,2.042
101625,586405.46,4474723.6,2.028
101626,586406.431,4474723.826,2.063
101627,586407.371,4474723.971,2.098
101628,586408.338,4474724.037,2.111
101629,586409.3,4474723.964,2.106
101630,586410.229,4474724.033,2.091
101631,586411.22,4474724.167,2.08
101632,586412.17,4474724.427,2.095
101633,586413.237,4474724.628,2.104
101634,586414.233,4474724.775,2.12
101635,586415.208,4474724.921,2.108
101636,586416.183,4474725.001,2.088
101637,586417.217,4474725.137,2.071
101638,586418.211,4474725.357,2.064
101639,586419.171,4474725.642,2.053
101640,586420.096,4474725.913,2.033
101641,586420.997,4474726.117,2.023
101642,586421.959,4474726.242,1.966
101643,586422.895,4474726.466,1.939
101644,586423.808,4474726.59,1.916
101645,586424.845,4474726.748,1.889
101646,586425.84,4474726.89,1.877
101647,586426.955,4474726.902,1.832
101648,586428.101,4474726.915,1.794
101649,586429.232,4474726.912,1.748
101650,586430.278,4474726.914,1.706
101651,586431.256,4474726.944,1.696
101652,586432.259,4474726.894,1.698
101653,586433.263,4474726.888,1.682
101654,586434.198,4474726.898,1.72
101655,586435.268,4474726.951,1.721
101656,586436.298,4474726.966,1.706
101657,586437.227,4474727.021,1.698
101658,586438.204,4474727.147,1.692
101659,586439.194,4474727.258,1.686
101660,586440.138,4474727.263,1.69
101661,586441.091,4474727.345,1.704
101662,586441.919,4474727.466,1.718
101663,586442.796,4474727.605,1.738
101664,586443.685,4474727.743,1.755
101665,586444.594,4474727.806,1.775
101666,586445.541,4474727.908,1.788
101667,586446.477,4474728.05,1.778
101668,586447.194,4474728.206,1.838
101669,586448.059,4474728.359,1.848
101670,586449.005,4474728.554,1.871
101671,586449.97,4474728.689,1.895
101672,586450.873,4474728.841,1.914
101673,586451.755,4474729.113,1.922
101674,586452.709,4474729.383,1.945
101675,586453.551,4474729.575,1.95
101676,586453.718,4474729.673,1.955
101677,586453.709,4474729.889,1.929
101678,586453.762,4474729.812,1.949
101679,586453.91,4474729.541,1.94
101680,586454.007,4474729.461,1.933
101681,586454.026,4474729.529,1.946
101682,586454.308,4474729.801,1.951
101683,586455.097,4474729.982,1.92
101684,586456.089,4474730.114,1.845
101685,586457.117,4474730.285,1.74
101686,586458.193,4474730.408,1.657
101687,586459.235,4474730.469,1.556
101688,586460.276,4474730.545,1.455
101689,586461.26,4474730.576,1.358
101690,586462.285,4474730.632,1.244
101691,586463.28,4474730.782,1.127
101692,586464.354,4474730.947,1.003
101693,586465.493,4474731.119,0.889
101694,586466.598,4474731.313,0.771
101695,586467.711,4474731.544,0.647
101696,586468.829,4474731.796,0.514
101697,586469.895,4474731.979,0.397
101698,586471.018,4474732.194,0.26
101699,586472.134,4474732.366,0.135
101700,586473.25,4474732.562,0.01
101701,586474.342,4474732.731,-0.11
101702,586475.44,4474732.941,-0.246
101703,586476.525,4474733.152,-0.372
101704,586477.696,4474733.375,-0.513
101705,586478.781,4474733.536,-0.633
101706,586479.755,4474733.752,-0.76
101707,586480.476,4474733.89,-0.853
101708,586480.832,4474733.981,-0.899
101709,586480.899,4474733.981,-0.905
101710,586480.899,4474734.03,-0.91
101711,586480.903,4474734.038,-0.912
101712,586473.368,4474755.289,-0.838
101713,586473.367,4474755.285,-0.832
101714,586473.371,4474755.282,-0.832
101715,586473.369,4474755.28,-0.837
101716,586473.368,4474755.284,-0.836
101717,586473.368,4474755.275,-0.84
101718,586473.337,4474755.34,-0.836
101719,586473.12,4474755.308,-0.806
101720,586472.629,4474755.123,-0.744
101721,586472.079,4474755.068,-0.681
101722,586471.38,4474755.113,-0.616
101723,586470.711,4474755.222,-0.536
101724,586470.011,4474755.399,-0.475
101725,586469.27,4474755.622,-0.392
101726,586468.477,4474755.767,-0.296
101727,586467.645,4474755.846,-0.195
101728,586466.799,4474755.768,-0.112
101729,586465.979,4474755.749,-0.009
101730,586465.102,4474755.8,0.072
101731,586464.213,4474755.822,0.161
101732,586463.372,4474755.865,0.25
101733,586462.564,4474755.844,0.333
101734,586461.77,4474755.951,0.413
101735,586461.008,4474755.931,0.478
101736,586460.162,4474755.85,0.558
101737,586459.35,4474755.826,0.664
101738,586458.47,4474755.709,0.752
101739,586457.544,4474755.463,0.853
101740,586456.657,4474755.19,0.957
101741,586455.799,4474754.993,1.057
101742,586454.817,4474754.707,1.161
101743,586453.938,4474754.55,1.266
101744,586453.129,4474754.297,1.365
101745,586452.302,4474754.063,1.453
101746,586451.917,4474754.006,1.5
101747,586451.453,4474753.824,1.546
101748,586450.699,4474753.684,1.627
101749,586449.939,4474753.453,1.696
101750,586449.262,4474753.246,1.727
101751,586448.492,4474753.055,1.766
101752,586447.611,4474752.94,1.789
101753,586446.879,4474752.781,1.817
101754,586446.007,4474752.611,1.83
101755,586445.164,4474752.477,1.816
101756,586444.275,4474752.325,1.828
101757,586443.302,4474752.101,1.804
101758,586442.382,4474751.985,1.792
101759,586441.505,4474751.82,1.768
101760,586440.57,4474751.724,1.755
101761,586439.789,4474751.537,1.728
101762,586439.02,4474751.408,1.69
101763,586438.106,4474751.284,1.673
101764,586437.336,4474751.159,1.633
101765,586436.459,4474751.049,1.604
101766,586435.595,4474750.942,1.589
101767,586434.652,4474750.914,1.559
101768,586433.643,4474750.994,1.548
101769,586432.645,4474751.02,1.541
101770,586431.759,4474751.044,1.526
101771,586430.831,4474751.09,1.528
101772,586429.853,4474751.106,1.534
101773,586428.931,4474751.125,1.538
101774,586427.994,4474751.164,1.535
101775,586427.01,4474751.082,1.514
101776,586425.957,4474750.969,1.548
101777,586424.933,4474750.873,1.551
101778,586424.04,4474750.765,1.579
101779,586422.981,4474750.692,1.631
101780,586421.829,4474750.554,1.639
101781,586420.838,4474750.413,1.671
101782,586419.801,4474750.231,1.643
101783,586418.766,4474750.106,1.664
101784,586417.713,4474750.03,1.677
101785,586416.714,4474749.839,1.674
101786,586415.737,4474749.604,1.69
101787,586414.758,4474749.379,1.699
101788,586413.798,4474749.193,1.718
101789,586412.891,4474748.937,1.739
101790,586411.908,4474748.738,1.794
101791,586410.875,4474748.578,1.843
101792,586409.824,4474748.412,1.94
101793,586408.809,4474748.278,2.094
101794,586407.838,4474748.142,2.244
101795,586406.891,4474747.975,2.278
101796,586406.026,4474747.859,2.308
101797,586405.122,4474747.682,2.349
101798,586403.99,4474747.521,2.33
101799,586402.938,4474747.285,2.3
101800,586402.018,4474747.053,2.249
101801,586400.968,4474746.881,2.246
101802,586399.872,4474746.66,2.243
101803,586398.868,4474746.533,2.24
101804,586397.942,4474746.36,2.215
101805,586396.939,4474746.279,2.253
101806,586395.913,4474746.207,2.206
101807,586394.938,4474746.121,2.166
101808,586393.908,4474746.032,2.144
101809,586392.792,4474745.922,2.117
101810,586391.672,4474745.878,2.061
101811,586390.544,4474745.867,1.994
101812,586389.424,4474745.836,2.001
101813,586388.263,4474745.854,1.992
101814,586387.226,4474745.905,2.026
101815,586386.087,4474745.841,2.03
101816,586384.971,4474745.841,2.043
101817,586383.817,4474745.737,2.076
101818,586382.705,4474745.609,2.136
101819,586381.595,4474745.394,2.268
101820,586380.413,4474745.235,2.281
101821,586379.402,4474745.134,2.308
101822,586378.402,4474744.963,2.328
101823,586377.278,4474744.752,2.348
101824,586376.136,4474744.56,2.373
101825,586374.978,4474744.374,2.359
101826,586374.004,4474744.183,2.422
101827,586372.99,4474743.955,2.48
101828,586372.036,4474743.719,2.526
101829,586370.984,4474743.548,2.624
101830,586370.076,4474743.317,2.72
101831,586369.045,4474743.186,2.722
101832,586367.966,4474743.148,2.725
101833,586366.837,4474742.988,2.786
101834,586365.908,4474742.94,2.825
101835,586364.838,4474742.988,2.905
101836,586363.874,4474742.85,2.926
101837,586362.813,4474742.724,2.943
101838,586361.942,4474742.709,2.944
101839,586360.927,4474742.652,2.983
101840,586359.783,4474742.616,3.077
101841,586358.632,4474742.65,3.151
101842,586357.546,4474742.638,2.978
101843,586356.464,4474742.67,2.981
101844,586355.368,4474742.606,2.945
101845,586354.298,4474742.626,2.951
101846,586353.242,4474742.613,3.014
101847,586352.163,4474742.6,3.123
101848,586351.14,4474742.635,3.145
101849,586350.107,4474742.65,3.162
101850,586349.061,4474742.488,3.154
101851,586348.045,4474742.239,3.164
101852,586347.079,4474742.024,3.23
101853,586345.991,4474741.792,3.13
101854,586344.969,4474741.439,3.135
101855,586343.834,4474741.247,3.156
101856,586342.621,4474741.012,3.144
101857,586341.456,4474740.81,3.105
101858,586339.889,4474740.422,3.044
101859,586339.907,4474740.438,3.041
101860,586339.928,4474740.444,2.952
101861,586339.93,4474740.414,2.957
101862,586339.907,4474740.415,2.978
101863,586339.91,4474740.41,2.972
101864,586339.909,4474740.42,2.975
101865,586339.885,4474740.423,2.977
101866,586339.32,4474740.462,3.024
101867,586338.586,4474740.327,2.994
101868,586337.948,4474740.094,3.016
101869,586337.377,4474740.038,3.05
101870,586336.769,4474740.026,3.06
101871,586336.223,4474739.978,3.118
101872,586335.399,4474739.848,3.162
101873,586334.526,4474739.79,3.202
101874,586333.771,4474739.633,3.282
101875,586332.681,4474739.375,3.255
101876,586331.61,4474739.297,3.355
101877,586330.437,4474739.153,3.347
101878,586329.336,4474739.143,3.262
101879,586328.299,4474739.113,3.34
101880,586327.079,4474739.037,3.261
101881,586326.044,4474738.798,3.214
101882,586324.894,4474738.615,3.206
101883,586323.841,4474738.425,3.295
101884,586322.945,4474738.229,3.399
101885,586321.992,4474738.173,3.456
101886,586320.991,4474738.05,3.429
101887,586319.984,4474737.974,3.445
101888,586318.933,4474737.858,3.449
101889,586317.916,4474737.731,3.458
101890,586316.945,4474737.71,3.471
101891,586315.921,4474737.595,3.492
101892,586314.846,4474737.486,3.496
101893,586313.803,4474737.443,3.513
101894,586312.811,4474737.364,3.511
101895,586311.78,4474737.214,3.523
101896,586310.727,4474737.129,3.506
101897,586309.753,4474736.979,3.538
101898,586308.733,4474736.81,3.534
101899,586307.769,4474736.569,3.552
101900,586306.7,4474736.353,3.552
101901,586305.643,4474736.149,3.577
101902,586304.624,4474735.87,3.577
101903,586303.648,4474735.71,3.605
101904,586302.693,4474735.673,3.687
101905,586301.815,4474735.567,3.706
101906,586300.816,4474735.542,3.704
101907,586299.859,4474735.578,3.715
101908,586298.947,4474735.619,3.768
101909,586297.954,4474735.667,3.852
101910,586296.96,4474735.717,3.924
101911,586296.175,4474735.66,3.927
101912,586295.656,4474735.6,3.839
101913,586295.64,4474735.612,3.843
101914,586295.638,4474735.619,3.85
101915,586295.637,4474735.612,3.856
101916,586286.075,4474759.943,3.775
101917,586286.075,4474759.942,3.774
101918,586286.07,4474759.943,3.775
101919,586286.064,4474759.941,3.773
101920,586286.07,4474759.944,3.774
101921,586286.059,4474759.943,3.778
101922,586286.042,4474759.937,3.787
101923,586286.106,4474759.975,3.782
101924,586286.088,4474759.971,3.78
101925,586286.081,4474759.954,3.778
101926,586286.063,4474759.943,3.777
101927,586286.089,4474759.794,3.791
101928,586286.3,4474759.69,3.784
101929,586286.886,4474759.537,3.772
101930,586287.412,4474759.414,3.817
101931,586288.142,4474759.257,3.799
101932,586288.744,4474759.585,3.684
101933,586289.612,4474759.871,3.649
101934,586290.823,4474760.242,3.639
101935,586291.997,4474760.583,3.59
101936,586293.104,4474760.814,3.606
101937,586294.32,4474760.938,3.562
101938,586295.378,4474761.111,3.53
101939,586296.559,4474761.252,3.52
101940,586297.587,4474761.379,3.517
101941,586298.691,4474761.418,3.536
101942,586299.858,4474761.422,3.579
101943,586301.034,4474761.373,3.591
101944,586302.16,4474761.395,3.606
101945,586303.278,4474761.332,3.621
101946,586304.35,4474761.295,3.624
101947,586305.346,4474761.335,3.623
101948,586306.429,4474761.346,3.608
101949,586307.512,4474761.511,3.583
101950,586308.577,4474761.785,3.391
101951,586309.689,4474762.083,3.222
101952,586310.81,4474762.37,3.196
101953,586311.996,4474762.741,3.416
101954,586313.174,4474763.094,3.42
101955,586314.029,4474763.427,3.353
101956,586314.947,4474763.777,3.287
101957,586316.011,4474763.9,3.289
101958,586317.107,4474764.013,3.279
101959,586317.993,4474763.981,3.325
101960,586318.91,4474763.84,3.335
101961,586319.863,4474763.67,3.258
101962,586320.778,4474763.586,3.255
101963,586321.83,4474763.293,3.269
101964,586322.901,4474763.066,3.229
101965,586323.836,4474763.038,3.26
101966,586325.052,4474763.035,3.159
101967,586326.27,4474763.001,3.006
101968,586327.368,4474763.097,2.977
101969,586328.613,4474763.314,2.916
101970,586329.792,4474763.471,2.958
101971,586330.975,4474763.662,3.042
101972,586331.937,4474763.72,3.171
101973,586332.638,4474763.937,3.301
101974,586333.377,4474763.985,3.383
101975,586334.31,4474764.161,3.347
101976,586335.429,4474764.327,3.225
101977,586336.622,4474764.508,3.083
101978,586337.854,4474764.801,3.039
101979,586339.083,4474765.101,3.01
101980,586340.314,4474765.36,2.97
101981,586341.504,4474765.492,2.968
101982,586342.684,4474765.736,2.903
101983,586343.821,4474765.88,2.881
101984,586344.842,4474766.009,2.833
101985,586345.936,4474766.091,2.836
101986,586347.025,4474766.195,2.913
101987,586348.049,4474766.26,3.017
101988,586349.045,4474766.343,3.02
101989,586350.045,4474766.386,3.046
101990,586351.231,4474766.448,3.008
101991,586352.316,4474766.424,2.99
101992,586353.564,4474766.503,2.958
101993,586354.858,4474766.581,2.875
101994,586356.087,4474766.751,2.834
101995,586357.362,4474766.841,2.79
101996,586358.418,4474766.949,2.677
101997,586359.078,4474767.14,2.651
101998,586359.864,4474767.319,2.595
101999,586360.676,4474767.452,2.555
102000,586361.733,4474767.68,2.401
102001,586362.935,4474767.865,2.228
102002,586364.113,4474768.083,2.142
102003,586365.314,4474768.361,2.027
102004,586366.383,4474768.507,2.018
102005,586367.428,4474768.736,1.983
102006,586368.394,4474768.857,1.985
102007,586369.448,4474769.006,1.957
102008,586370.485,4474769.042,1.96
102009,586371.516,4474769.102,1.938
102010,586372.659,4474769.014,1.967
102011,586373.584,4474768.92,1.966
102012,586374.386,4474769.051,1.995
102013,586375.298,4474769.045,2.02
102014,586376.197,4474768.993,2.029
102015,586377.232,4474768.901,2.031
102016,586378.203,4474768.769,2.053
